route_id,departure_station_id,arrival_station_id,departure_station_name,arrival_station_name,departure_city_name,arrival_city_name,departure_country_name,arrival_country_name,departure_country_code,arrival_country_code,operator_name,is_international,distance_km,trip_count,weekly_frequency,daily_frequency_avg,avg_duration_minutes,min_duration_minutes,max_duration_minutes,main_train_type,has_night_train,has_day_train,avg_num_stops,min_num_stops,max_num_stops,avg_quality_score,min_quality_score,quality_issues_count,co2_train_kg,co2_plane_kg,co2_saving_kg,co2_saving_percent,substitution_score,substitution_potential
1758,686,893,Meuse TGV,Bar-le-Duc,Meuse TGV,Bar-le-Duc,France,France,FR,FR,SNCF VOYAGEURS,0,24.03,64,3.34,0.48,32.0,32.0,32.0,day,0,1,0.0,0,0,100.0,100,0,0.34,5.53,5.19,93.91,50,moyen
1759,916,686,Verdun,Meuse TGV,Verdun,Meuse TGV,France,France,FR,FR,SNCF VOYAGEURS,0,22.23,59,5.29,0.76,30.03,30.0,32.0,day,0,1,1.0,1,1,100.0,100,0,0.31,5.11,4.8,93.91,50,moyen
1760,686,916,Meuse TGV,Verdun,Meuse TGV,Verdun,France,France,FR,FR,SNCF VOYAGEURS,0,22.23,62,3.24,0.46,30.0,30.0,30.0,day,0,1,1.0,1,1,100.0,100,0,0.31,5.11,4.8,93.91,50,moyen
1761,134,1187,Luxembourg,Metz,Luxembourg,Metz,France,France,FR,FR,SNCF VOYAGEURS,0,54.6,7,7.0,1.0,75.0,75.0,75.0,day,0,1,0.0,0,0,100.0,100,0,0.76,12.56,11.79,93.91,50,moyen
1762,1187,134,Metz,Luxembourg,Metz,Luxembourg,France,France,FR,FR,SNCF VOYAGEURS,0,54.6,10,10.0,1.43,75.0,75.0,75.0,day,0,1,0.0,0,0,100.0,100,0,0.76,12.56,11.79,93.91,55,moyen
1763,8103,7128,Toulon,Lyon Part Dieu,Toulon,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,304.76,8,0.49,0.07,167.75,163.0,175.0,day,0,1,4.0,4,4,100.0,100,0,4.27,70.09,65.83,93.91,70,fort
1764,8148,7128,Nice-Ville,Lyon Part Dieu,Nice-Ville,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,297.1,11,0.52,0.07,292.0,292.0,292.0,day,0,1,9.0,9,9,100.0,100,0,4.16,68.33,64.17,93.91,65,moyen
1765,5094,7128,Toulouse Matabiau,Lyon Part Dieu,Toulouse Matabiau,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,359.96,31,1.63,0.23,246.61,235.0,260.0,day,0,1,7.0,7,7,100.0,100,0,5.04,82.79,77.75,93.91,75,fort
1766,6212,7773,Paris Gare de Lyon Hall 1 - 2,Annecy,Paris Gare de Lyon Hall 1 - 2,Annecy,France,France,FR,FR,SNCF VOYAGEURS,0,432.04,52,2.46,0.35,239.85,223.0,306.0,day,0,1,2.94,2,3,100.0,100,0,6.05,99.37,93.32,93.91,75,fort
1767,6212,7560,Paris Gare de Lyon Hall 1 - 2,Aix-les-Bains le Revard,Paris Gare de Lyon Hall 1 - 2,Aix-les-Bains le Revard,France,France,FR,FR,SNCF VOYAGEURS,0,440.8,1,1.0,0.14,192.0,192.0,192.0,day,0,1,2.0,2,2,100.0,100,0,6.17,101.38,95.21,93.91,75,fort
1768,6212,7547,Paris Gare de Lyon Hall 1 - 2,Chambéry - Challes-les-Eaux,Paris Gare de Lyon Hall 1 - 2,Chambéry - Challes-les-Eaux,France,France,FR,FR,SNCF VOYAGEURS,0,451.84,4,0.45,0.06,176.25,169.0,192.0,day,0,1,1.25,1,2,100.0,100,0,6.33,103.92,97.6,93.91,75,fort
1769,2240,2244,Amiens,TGV Haute Picardie,Amiens,TGV Haute Picardie,France,France,FR,FR,SNCF VOYAGEURS,0,37.67,6,0.4,0.06,45.0,45.0,45.0,day,0,1,0.0,0,0,100.0,100,0,0.53,8.66,8.14,93.91,40,faible
1770,7773,6212,Annecy,Paris Gare de Lyon Hall 1 - 2,Annecy,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,432.04,67,3.17,0.45,236.31,224.0,308.0,day,0,1,2.96,2,3,100.0,100,0,6.05,99.37,93.32,93.91,80,fort
1771,2025,2244,Saint-Quentin,TGV Haute Picardie,Saint-Quentin,TGV Haute Picardie,France,France,FR,FR,SNCF VOYAGEURS,0,33.43,6,0.4,0.06,45.0,45.0,45.0,day,0,1,0.0,0,0,100.0,100,0,0.47,7.69,7.22,93.91,40,faible
1772,7547,6212,Chambéry - Challes-les-Eaux,Paris Gare de Lyon Hall 1 - 2,Chambéry - Challes-les-Eaux,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,451.84,4,0.47,0.07,177.0,171.0,192.0,day,0,1,1.25,1,2,100.0,100,0,6.33,103.92,97.6,93.91,75,fort
1773,7560,6212,Aix-les-Bains le Revard,Paris Gare de Lyon Hall 1 - 2,Aix-les-Bains le Revard,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,440.8,2,1.75,0.25,199.5,198.0,201.0,day,0,1,2.0,2,2,100.0,100,0,6.17,101.38,95.21,93.91,75,fort
1774,2244,2240,TGV Haute Picardie,Amiens,TGV Haute Picardie,Amiens,France,France,FR,FR,SNCF VOYAGEURS,0,37.67,6,0.4,0.06,45.0,45.0,45.0,day,0,1,0.0,0,0,100.0,100,0,0.53,8.66,8.14,93.91,40,faible
1775,2244,2025,TGV Haute Picardie,Saint-Quentin,TGV Haute Picardie,Saint-Quentin,France,France,FR,FR,SNCF VOYAGEURS,0,33.43,6,0.4,0.06,45.0,45.0,45.0,day,0,1,0.0,0,0,100.0,100,0,0.47,7.69,7.22,93.91,40,faible
1776,4931,4894,Tulle,Égletons,Tulle,Égletons,France,France,FR,FR,SNCF VOYAGEURS,0,28.95,1,1.0,0.14,41.0,41.0,41.0,day,0,1,4.0,4,4,100.0,100,0,0.41,6.66,6.25,93.91,45,moyen
1777,4894,4931,Égletons,Tulle,Égletons,Tulle,France,France,FR,FR,SNCF VOYAGEURS,0,28.95,1,1.0,0.14,40.0,40.0,40.0,day,0,1,0.0,0,0,100.0,100,0,0.41,6.66,6.25,93.91,45,moyen
1778,4894,4906,Égletons,Meymac,Égletons,Meymac,France,France,FR,FR,SNCF VOYAGEURS,0,16.16,1,1.0,0.14,25.0,25.0,25.0,day,0,1,0.0,0,0,100.0,100,0,0.23,3.72,3.49,93.91,45,moyen
1779,5063,5595,Guéret,Montluçon,Guéret,Montluçon,France,France,FR,FR,SNCF VOYAGEURS,0,58.06,4,0.22,0.03,68.0,68.0,68.0,day,0,1,3.0,3,3,100.0,100,0,0.81,13.35,12.54,93.91,40,faible
1780,1707,1704,Paris Gare du Nord,Lille Europe,Paris Gare du Nord,Lille Europe,France,France,FR,FR,SNCF VOYAGEURS,0,202.36,25,1.4,0.2,81.32,66.0,98.0,day,0,1,0.96,0,1,100.0,100,0,2.83,46.54,43.71,93.91,55,moyen
1781,5723,4885,Bort-les-Orgues,Ussel,Bort-les-Orgues,Ussel,France,France,FR,FR,SNCF VOYAGEURS,0,22.29,15,1.38,0.2,38.0,38.0,38.0,day,0,1,2.0,2,2,100.0,100,0,0.31,5.13,4.81,93.91,45,moyen
1782,4885,5723,Ussel,Bort-les-Orgues,Ussel,Bort-les-Orgues,France,France,FR,FR,SNCF VOYAGEURS,0,22.29,14,1.36,0.19,38.0,38.0,38.0,day,0,1,2.0,2,2,100.0,100,0,0.31,5.13,4.81,93.91,45,moyen
1783,2527,1707,Valenciennes,Paris Gare du Nord,Valenciennes,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,184.94,43,2.12,0.3,114.81,111.0,128.0,day,0,1,2.0,2,2,100.0,100,0,2.59,42.54,39.95,93.91,55,moyen
1784,2560,1707,Douai,Paris Gare du Nord,Douai,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,174.1,1,1.0,0.14,77.0,77.0,77.0,day,0,1,1.0,1,1,100.0,100,0,2.44,40.04,37.61,93.91,55,moyen
1785,1707,2527,Paris Gare du Nord,Valenciennes,Paris Gare du Nord,Valenciennes,France,France,FR,FR,SNCF VOYAGEURS,0,184.94,46,1.99,0.28,106.11,101.0,123.0,day,0,1,2.02,2,3,100.0,100,0,2.59,42.54,39.95,93.91,55,moyen
1786,1707,2560,Paris Gare du Nord,Douai,Paris Gare du Nord,Douai,France,France,FR,FR,SNCF VOYAGEURS,0,174.1,2,0.2,0.03,97.5,95.0,100.0,day,0,1,2.0,2,2,100.0,100,0,2.44,40.04,37.61,93.91,50,moyen
1787,4593,4581,Gironde,Langon,Gironde,Langon,France,France,FR,FR,SNCF VOYAGEURS,0,13.32,1,1.0,0.14,29.0,29.0,29.0,day,0,1,3.0,3,3,100.0,100,0,0.19,3.06,2.88,93.91,45,moyen
1788,1922,1707,Tourcoing,Paris Gare du Nord,Tourcoing,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,212.4,14,0.73,0.1,121.71,106.0,136.0,day,0,1,4.0,4,4,100.0,100,0,2.97,48.85,45.88,93.91,50,moyen
1789,8520,8483,Alès,Nîmes Centre,Alès,Nîmes Centre,France,France,FR,FR,SNCF VOYAGEURS,0,39.81,2,2.0,0.29,50.0,50.0,50.0,day,0,1,0.0,0,0,100.0,100,0,0.56,9.16,8.6,93.91,45,moyen
1790,8483,8520,Nîmes Centre,Alès,Nîmes Centre,Alès,France,France,FR,FR,SNCF VOYAGEURS,0,39.81,2,2.0,0.29,50.0,50.0,50.0,day,0,1,0.0,0,0,100.0,100,0,0.56,9.16,8.6,93.91,45,moyen
1791,1829,1707,Dunkerque,Paris Gare du Nord,Dunkerque,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,239.1,81,3.5,0.5,132.17,116.0,160.0,day,0,1,3.15,1,4,100.0,100,0,3.35,54.99,51.65,93.91,60,moyen
1792,1707,1829,Paris Gare du Nord,Dunkerque,Paris Gare du Nord,Dunkerque,France,France,FR,FR,SNCF VOYAGEURS,0,239.1,86,3.72,0.53,131.47,109.0,148.0,day,0,1,3.29,1,4,100.0,100,0,3.35,54.99,51.65,93.91,60,moyen
1793,1707,1922,Paris Gare du Nord,Tourcoing,Paris Gare du Nord,Tourcoing,France,France,FR,FR,SNCF VOYAGEURS,0,212.4,19,0.96,0.14,107.11,97.0,126.0,day,0,1,3.63,3,4,100.0,100,0,2.97,48.85,45.88,93.91,50,moyen
1794,5155,5207,Pamiers,Ax-les-Thermes,Pamiers,Ax-les-Thermes,France,France,FR,FR,SNCF VOYAGEURS,0,46.87,1,1.0,0.14,83.0,83.0,83.0,day,0,1,14.0,14,14,100.0,100,0,0.66,10.78,10.12,93.91,45,moyen
1795,5090,5386,Toulouse Matabiau,Albi Ville,Toulouse Matabiau,Albi Ville,France,France,FR,FR,SNCF VOYAGEURS,0,64.94,2,2.0,0.29,90.0,90.0,90.0,day,0,1,3.0,3,3,100.0,100,0,0.91,14.94,14.03,93.91,45,moyen
1796,5386,5090,Albi Ville,Toulouse Matabiau,Albi Ville,Toulouse Matabiau,France,France,FR,FR,SNCF VOYAGEURS,0,64.94,1,1.0,0.14,90.0,90.0,90.0,day,0,1,3.0,3,3,100.0,100,0,0.91,14.94,14.03,93.91,45,moyen
1797,5115,5903,Boussens,Tarbes,Boussens,Tarbes,France,France,FR,FR,SNCF VOYAGEURS,0,73.5,1,1.0,0.14,93.0,93.0,93.0,day,0,1,1.0,1,1,100.0,100,0,1.03,16.9,15.88,93.91,45,moyen
1798,1707,2440,Paris Gare du Nord,Arras,Paris Gare du Nord,Arras,France,France,FR,FR,SNCF VOYAGEURS,0,159.42,2,0.2,0.03,49.0,49.0,49.0,day,0,1,0.0,0,0,100.0,100,0,2.23,36.67,34.43,93.91,50,moyen
1799,3765,3637,Cholet,Nantes,Cholet,Nantes,France,France,FR,FR,SNCF VOYAGEURS,0,53.57,3,3.0,0.43,67.0,67.0,67.0,day,0,1,1.0,1,1,100.0,100,0,0.75,12.32,11.57,93.91,50,moyen
1800,3637,3765,Nantes,Cholet,Nantes,Cholet,France,France,FR,FR,SNCF VOYAGEURS,0,53.57,3,3.0,0.43,70.0,70.0,70.0,day,0,1,1.0,1,1,100.0,100,0,0.75,12.32,11.57,93.91,50,moyen
1801,3888,3637,Saint-Gilles-Croix-de-Vie,Nantes,Saint-Gilles-Croix-de-Vie,Nantes,France,France,FR,FR,SNCF VOYAGEURS,0,65.39,2,2.0,0.29,107.0,102.0,112.0,day,0,1,5.0,5,5,100.0,100,0,0.92,15.04,14.12,93.91,45,moyen
1802,3637,3888,Nantes,Saint-Gilles-Croix-de-Vie,Nantes,Saint-Gilles-Croix-de-Vie,France,France,FR,FR,SNCF VOYAGEURS,0,65.39,4,0.39,0.06,102.5,97.0,117.0,day,0,1,4.75,4,6,100.0,100,0,0.92,15.04,14.12,93.91,40,faible
1803,2339,1707,Boulogne sur Mer,Paris Gare du Nord,Boulogne sur Mer,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,210.98,72,3.11,0.44,161.5,146.0,197.0,day,0,1,3.24,3,4,100.0,100,0,2.95,48.53,45.57,93.91,60,moyen
1804,1835,1707,Calais - Fréthun,Paris Gare du Nord,Calais - Fréthun,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,228.09,1,1.0,0.14,151.0,151.0,151.0,day,0,1,2.0,2,2,100.0,100,0,3.19,52.46,49.27,93.91,55,moyen
1805,2276,1707,Rang-du-Fliers - Verton - Berck,Paris Gare du Nord,Rang-du-Fliers - Verton - Berck,Paris Gare du Nord,France,France,FR,FR,SNCF VOYAGEURS,0,178.18,40,1.73,0.25,187.02,165.0,204.0,day,0,1,5.05,5,6,100.0,100,0,2.49,40.98,38.49,93.91,50,moyen
1806,1707,2339,Paris Gare du Nord,Boulogne sur Mer,Paris Gare du Nord,Boulogne sur Mer,France,France,FR,FR,SNCF VOYAGEURS,0,210.98,35,1.71,0.24,147.29,131.0,197.0,day,0,1,2.97,2,4,100.0,100,0,2.95,48.53,45.57,93.91,55,moyen
1807,1707,1835,Paris Gare du Nord,Calais - Fréthun,Paris Gare du Nord,Calais - Fréthun,France,France,FR,FR,SNCF VOYAGEURS,0,228.09,2,0.39,0.06,116.0,111.0,121.0,day,0,1,2.0,2,2,100.0,100,0,3.19,52.46,49.27,93.91,50,moyen
1808,1707,2276,Paris Gare du Nord,Rang-du-Fliers - Verton - Berck,Paris Gare du Nord,Rang-du-Fliers - Verton - Berck,France,France,FR,FR,SNCF VOYAGEURS,0,178.18,48,2.33,0.33,174.1,165.0,186.0,day,0,1,5.0,5,5,100.0,100,0,2.49,40.98,38.49,93.91,55,moyen
1809,1707,2314,Paris Gare du Nord,Calais Ville,Paris Gare du Nord,Calais Ville,France,France,FR,FR,SNCF VOYAGEURS,0,233.35,1,1.0,0.14,146.0,146.0,146.0,day,0,1,3.0,3,3,100.0,100,0,3.27,53.67,50.4,93.91,55,moyen
1810,2695,3289,Paris Montparnasse Hall 1 - 2,Rennes,Paris Montparnasse Hall 1 - 2,Rennes,France,France,FR,FR,SNCF VOYAGEURS,0,305.56,3,0.29,0.04,87.33,86.0,89.0,day,0,1,0.0,0,0,100.0,100,0,4.28,70.28,66.0,93.91,70,fort
1811,3289,2695,Rennes,Paris Montparnasse Hall 1 - 2,Rennes,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,305.56,2,0.17,0.02,123.5,105.0,142.0,day,0,1,2.5,2,3,100.0,100,0,4.28,70.28,66.0,93.91,70,fort
1812,2695,3441,Paris Montparnasse Hall 1 - 2,Brest,Paris Montparnasse Hall 1 - 2,Brest,France,France,FR,FR,SNCF VOYAGEURS,0,502.32,3,0.27,0.04,225.0,223.0,229.0,day,0,1,4.0,4,4,100.0,100,0,7.03,115.53,108.5,93.91,70,fort
1813,3441,2695,Brest,Paris Montparnasse Hall 1 - 2,Brest,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,502.32,2,0.16,0.02,226.0,225.0,227.0,day,0,1,4.0,4,4,100.0,100,0,7.03,115.53,108.5,93.91,70,fort
1814,2695,3451,Paris Montparnasse Hall 1 - 2,Quimper,Paris Montparnasse Hall 1 - 2,Quimper,France,France,FR,FR,SNCF VOYAGEURS,0,482.37,6,0.45,0.06,255.5,248.0,260.0,day,0,1,5.83,5,6,100.0,100,0,6.75,110.95,104.19,93.91,70,fort
1815,3451,2695,Quimper,Paris Montparnasse Hall 1 - 2,Quimper,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,482.37,3,1.5,0.21,238.33,232.0,244.0,day,0,1,4.0,4,4,100.0,100,0,6.75,110.95,104.19,93.91,75,fort
1816,2695,3639,Paris Montparnasse Hall 1 - 2,Nantes,Paris Montparnasse Hall 1 - 2,Nantes,France,France,FR,FR,SNCF VOYAGEURS,0,339.2,5,0.49,0.07,132.0,122.0,139.0,day,0,1,1.6,1,2,100.0,100,0,4.75,78.02,73.27,93.91,70,fort
1817,3639,2695,Nantes,Paris Montparnasse Hall 1 - 2,Nantes,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,339.2,7,2.45,0.35,139.29,127.0,148.0,day,0,1,1.86,1,2,100.0,100,0,4.75,78.02,73.27,93.91,75,fort
1818,2695,3785,Paris Montparnasse Hall 1 - 2,La Rochelle,Paris Montparnasse Hall 1 - 2,La Rochelle,France,France,FR,FR,SNCF VOYAGEURS,0,396.38,2,0.19,0.03,172.5,170.0,175.0,day,0,1,3.0,3,3,100.0,100,0,5.55,91.17,85.62,93.91,75,fort
1819,3785,2695,La Rochelle,Paris Montparnasse Hall 1 - 2,La Rochelle,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,396.38,1,1.0,0.14,172.0,172.0,172.0,day,0,1,3.0,3,3,100.0,100,0,5.55,91.17,85.62,93.91,80,fort
1820,4460,2695,Bordeaux Saint-Jean,Paris Montparnasse Hall 1 - 2,Bordeaux Saint-Jean,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,497.15,34,1.46,0.21,165.24,134.0,236.0,day,0,1,1.56,0,4,100.0,100,0,6.96,114.34,107.38,93.91,80,fort
1821,2695,4460,Paris Montparnasse Hall 1 - 2,Bordeaux Saint-Jean,Paris Montparnasse Hall 1 - 2,Bordeaux Saint-Jean,France,France,FR,FR,SNCF VOYAGEURS,0,497.15,37,1.67,0.24,167.3,126.0,196.0,day,0,1,2.03,0,4,100.0,100,0,6.96,114.34,107.38,93.91,80,fort
1822,4460,1921,Bordeaux Saint-Jean,Tourcoing,Bordeaux Saint-Jean,Tourcoing,France,France,FR,FR,SNCF VOYAGEURS,0,711.5,17,0.74,0.11,329.35,301.0,345.0,day,0,1,7.76,7,8,100.0,100,0,9.96,163.65,153.68,93.91,67,moyen
1823,1921,4460,Tourcoing,Bordeaux Saint-Jean,Tourcoing,Bordeaux Saint-Jean,France,France,FR,FR,SNCF VOYAGEURS,0,711.5,13,0.59,0.08,305.92,295.0,311.0,day,0,1,6.77,5,7,100.0,100,0,9.96,163.65,153.68,93.91,67,moyen
1824,2695,5093,Paris Montparnasse Hall 1 - 2,Toulouse Matabiau,Paris Montparnasse Hall 1 - 2,Toulouse Matabiau,France,France,FR,FR,SNCF VOYAGEURS,0,585.35,5,0.23,0.03,288.2,284.0,292.0,day,0,1,3.0,3,3,100.0,100,0,8.19,134.63,126.44,93.91,70,fort
1825,5093,2695,Toulouse Matabiau,Paris Montparnasse Hall 1 - 2,Toulouse Matabiau,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,585.35,9,0.43,0.06,305.22,290.0,312.0,day,0,1,3.56,3,4,100.0,100,0,8.19,134.63,126.44,93.91,62,moyen
1826,2695,6071,Paris Montparnasse Hall 1 - 2,Hendaye,Paris Montparnasse Hall 1 - 2,Hendaye,France,France,FR,FR,SNCF VOYAGEURS,0,687.1,3,0.13,0.02,295.33,292.0,301.0,day,0,1,5.0,5,5,100.0,100,0,9.62,158.03,148.41,93.91,70,fort
1827,2695,5998,Paris Montparnasse Hall 1 - 2,Bayonne,Paris Montparnasse Hall 1 - 2,Bayonne,France,France,FR,FR,SNCF VOYAGEURS,0,661.89,1,1.0,0.14,242.0,242.0,242.0,day,0,1,2.0,2,2,100.0,100,0,9.27,152.23,142.97,93.91,75,fort
1828,6071,2695,Hendaye,Paris Montparnasse Hall 1 - 2,Hendaye,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,687.1,9,0.44,0.06,306.22,301.0,315.0,day,0,1,5.0,5,5,100.0,100,0,9.62,158.03,148.41,93.91,62,moyen
1829,5998,2695,Bayonne,Paris Montparnasse Hall 1 - 2,Bayonne,Paris Montparnasse Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,661.89,1,1.0,0.14,256.0,256.0,256.0,day,0,1,2.0,2,2,100.0,100,0,9.27,152.23,142.97,93.91,75,fort
1830,326,1368,Paris Est,Strasbourg,Paris Est,Strasbourg,France,France,FR,FR,SNCF VOYAGEURS,0,395.5,3,0.27,0.04,125.67,106.0,164.0,day,0,1,0.33,0,1,100.0,100,0,5.54,90.96,85.43,93.91,75,fort
1831,1368,326,Strasbourg,Paris Est,Strasbourg,Paris Est,France,France,FR,FR,SNCF VOYAGEURS,0,395.5,6,0.3,0.04,148.17,145.0,153.0,day,0,1,1.0,1,1,100.0,100,0,5.54,90.96,85.43,93.91,75,fort
1832,7076,6211,Lyon Perrache,Paris Gare de Lyon Hall 1 - 2,Lyon Perrache,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,390.78,4,1.56,0.22,134.25,130.0,137.0,day,0,1,1.0,1,1,100.0,100,0,5.47,89.88,84.41,93.91,80,fort
1833,7127,6211,Lyon Part Dieu,Paris Gare de Lyon Hall 1 - 2,Lyon Part Dieu,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,390.79,2,2.0,0.29,119.0,116.0,122.0,day,0,1,0.0,0,0,100.0,100,0,5.47,89.88,84.41,93.91,80,fort
1834,6211,7076,Paris Gare de Lyon Hall 1 - 2,Lyon Perrache,Paris Gare de Lyon Hall 1 - 2,Lyon Perrache,France,France,FR,FR,SNCF VOYAGEURS,0,390.78,3,0.29,0.04,135.33,134.0,138.0,day,0,1,1.0,1,1,100.0,100,0,5.47,89.88,84.41,93.91,75,fort
1835,6211,7127,Paris Gare de Lyon Hall 1 - 2,Lyon Part Dieu,Paris Gare de Lyon Hall 1 - 2,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,390.79,2,2.0,0.29,120.0,120.0,120.0,day,0,1,0.0,0,0,100.0,100,0,5.47,89.88,84.41,93.91,80,fort
1836,6224,7127,Montpellier Sud de France,Lyon Part Dieu,Montpellier Sud de France,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,251.88,4,0.28,0.04,100.25,98.0,102.0,day,0,1,2.0,2,2,100.0,100,0,3.53,57.93,54.41,93.91,70,fort
1837,7076,6224,Lyon Perrache,Montpellier Sud de France,Lyon Perrache,Montpellier Sud de France,France,France,FR,FR,SNCF VOYAGEURS,0,249.83,3,0.24,0.03,104.0,103.0,106.0,day,0,1,2.0,2,2,100.0,100,0,3.5,57.46,53.96,93.91,50,moyen
1838,1874,7076,Lille Flandres,Lyon Perrache,Lille Flandres,Lyon Perrache,France,France,FR,FR,SNCF VOYAGEURS,0,558.85,6,0.4,0.06,206.33,198.0,226.0,day,0,1,2.0,2,2,100.0,100,0,7.82,128.54,120.71,93.91,70,fort
1839,1874,7127,Lille Flandres,Lyon Part Dieu,Lille Flandres,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,558.13,1,1.0,0.14,192.0,192.0,192.0,day,0,1,2.0,2,2,100.0,100,0,7.81,128.37,120.56,93.91,75,fort
1840,7076,1874,Lyon Perrache,Lille Flandres,Lyon Perrache,Lille Flandres,France,France,FR,FR,SNCF VOYAGEURS,0,558.85,10,0.44,0.06,200.8,196.0,227.0,day,0,1,2.0,2,2,100.0,100,0,7.82,128.54,120.71,93.91,70,fort
1841,7127,1874,Lyon Part Dieu,Lille Flandres,Lyon Part Dieu,Lille Flandres,France,France,FR,FR,SNCF VOYAGEURS,0,558.13,1,1.0,0.14,188.0,188.0,188.0,day,0,1,2.0,2,2,100.0,100,0,7.81,128.37,120.56,93.91,75,fort
1842,7971,6211,Marseille Saint-Charles,Paris Gare de Lyon Hall 1 - 2,Marseille Saint-Charles,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,658.34,14,0.67,0.1,203.79,196.0,217.0,day,0,1,2.29,1,3,100.0,100,0,9.22,151.42,142.2,93.91,70,fort
1843,6211,7971,Paris Gare de Lyon Hall 1 - 2,Marseille Saint-Charles,Paris Gare de Lyon Hall 1 - 2,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,658.34,20,0.92,0.13,202.75,196.0,212.0,day,0,1,1.85,1,2,100.0,100,0,9.22,151.42,142.2,93.91,70,fort
1844,1711,7971,Aéroport Charles de Gaulle 2 TGV,Marseille Saint-Charles,Aéroport Charles de Gaulle 2 TGV,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,669.72,3,0.15,0.02,218.0,208.0,234.0,day,0,1,3.33,3,4,100.0,100,0,9.38,154.04,144.66,93.91,70,fort
1845,7971,1711,Marseille Saint-Charles,Aéroport Charles de Gaulle 2 TGV,Marseille Saint-Charles,Aéroport Charles de Gaulle 2 TGV,France,France,FR,FR,SNCF VOYAGEURS,0,669.72,5,0.31,0.04,221.8,221.0,222.0,day,0,1,3.0,3,3,100.0,100,0,9.38,154.04,144.66,93.91,70,fort
1846,1874,7971,Lille Flandres,Marseille Saint-Charles,Lille Flandres,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,834.01,35,1.51,0.22,288.09,270.0,309.0,day,0,1,5.31,4,7,100.0,100,0,11.68,191.82,180.15,93.91,80,fort
1847,7971,1921,Marseille Saint-Charles,Tourcoing,Marseille Saint-Charles,Tourcoing,France,France,FR,FR,SNCF VOYAGEURS,0,841.2,14,0.7,0.1,291.5,286.0,300.0,day,0,1,5.0,5,5,100.0,100,0,11.78,193.48,181.7,93.91,75,fort
1848,7971,1874,Marseille Saint-Charles,Lille Flandres,Marseille Saint-Charles,Lille Flandres,France,France,FR,FR,SNCF VOYAGEURS,0,834.01,41,1.85,0.26,281.83,272.0,306.0,day,0,1,5.0,5,5,100.0,100,0,11.68,191.82,180.15,93.91,80,fort
1849,6211,8147,Paris Gare de Lyon Hall 1 - 2,Nice-Ville,Paris Gare de Lyon Hall 1 - 2,Nice-Ville,France,France,FR,FR,SNCF VOYAGEURS,0,683.68,8,0.46,0.07,358.25,348.0,363.0,day,0,1,5.0,5,5,100.0,100,0,9.57,157.25,147.67,93.91,62,moyen
1850,8147,6211,Nice-Ville,Paris Gare de Lyon Hall 1 - 2,Nice-Ville,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,683.68,18,1.01,0.14,351.0,340.0,356.0,day,0,1,5.72,5,6,100.0,100,0,9.57,157.25,147.67,93.91,67,moyen
1851,6224,1874,Montpellier Sud de France,Lille Flandres,Montpellier Sud de France,Lille Flandres,France,France,FR,FR,SNCF VOYAGEURS,0,785.62,30,1.65,0.24,290.17,287.0,296.0,day,0,1,5.0,5,5,100.0,100,0,11.0,180.69,169.69,93.91,80,fort
